ini	O
juga	O
sejalan	O
dengan	O
visi	O
Presiden	O
Prabowo	O
untuk	O
memperkuat	O
pembangunan	O
sumber	O
daya	O
manusia	O
,	O
termasuk	O
dalam	O
bidang	O
sains	O
,	O
teknologi	O
,	O
pendidikan	O
,	O
kesehatan	O
,	O
dan	O
kesetaraan	O
gender	O
.	O

"	O
Melalui	O
Kick	O
Off	O
Quick	O
Wins	O
,	O
Kemnaker	O
berkomitmen	O
memperkuat	O
pembangunan	O
SDM	O
Indonesia	O
melalui	O
pelatihan	O
dan	O
pemberdayaan	O
alumni	O
pelatihan	O
,	O
"	O
tegasnya	O
.	O

Menaker	U-PERSONCOREF
berharap	U-CUE
inisiatif	B-STATEMENT
ini	I-STATEMENT
dapat	I-STATEMENT
menciptakan	I-STATEMENT
ekosistem	I-STATEMENT
pelatihan	I-STATEMENT
vokasi	I-STATEMENT
yang	I-STATEMENT
lebih	I-STATEMENT
inklusif	I-STATEMENT
,	I-STATEMENT
kolaboratif	I-STATEMENT
,	I-STATEMENT
dan	I-STATEMENT
berkelanjutan	L-STATEMENT
.	O

"	O
Mari	O
kita	O
wujudkan	O
Indonesia	O
yang	O
lebih	O
produktif	O
dan	O
kompetitif	O
melalui	O
pembangunan	O
SDM	O
berdaya	O
saing	O
,	O
"	O
tuturnya	O
.	O

Senada	O
dengan	O
Menaker	O
,	O
Direktur	B-ROLE
Jenderal	L-ROLE
Binalavotas	U-AFFILIATION
,	O
Agung	B-PERSON
Nur	I-PERSON
Rohmad	L-PERSON
,	O
menjelaskan	U-CUE
bahwa	O
program	B-STATEMENT
Quick	I-STATEMENT
Wins	I-STATEMENT
dirancang	I-STATEMENT
untuk	I-STATEMENT
memberikan	I-STATEMENT
dampak	I-STATEMENT
nyata	I-STATEMENT
dalam	I-STATEMENT
peningkatan	I-STATEMENT
keterampilan	I-STATEMENT
,	I-STATEMENT
produktivitas	I-STATEMENT
tenaga	I-STATEMENT
kerja	I-STATEMENT
,	I-STATEMENT
dan	I-STATEMENT
daya	I-STATEMENT
saing	I-STATEMENT
bangsa	L-STATEMENT
.	O

"	O
Dalam	O
konteks	O
tantangan	O
global	O
dan	O
transformasi	O
digital	O
,	O
pendekatan	O
cepat	O
,	O
efisien	O
,	O
dan	O
terukur	O
sangat	O
diperlukan	O
untuk	O
menciptakan	O
perubahan	O
nyata	O
,	O
"	O
ungkap	O
Agung	O
.	O

Pada	O
kesempatan	O
ini	O
,	O
juga	O
dilakukan	O
penandatanganan	O
Nota	O
Kesepahaman	O
(	O
MoU	O
)	O
Pelatihan	O
dan	O
Penempatan	O
antara	O
BBPVP	O
Serang	O
dengan	O
21	O
mitra	O
perusahaan	O
yang	O
tergabung	O
dalam	O
Forum	O
Lembaga	O
Pelatihan	O
dan	O
Industri	O
(	O
FKLPI	O
)	O
BBPVP	O
Serang	O
,	O
antara	O
lain	O
,	O
PT	O
Sanken	O
Argadwija	O
;	O
PT	O
Chosen	O
Mitra	O
Abadi	O
;	O
PT	O
Damai	O
Abadi	O
;	O
PT	O
Inti	O
Plastik	O
Aneka	O
Karet	O
;	O
PT	O
Nikomas	O
Gemilang	O
;	O
PT	O
Wingoh	O
Albindo	O
;	O
PT	O
Adilmart	O
;	O
PT	O
Buana	O
Merdeka	O
Jaya	O
;	O
PT	O
Autochem	O
Industry	O
;	O
PT	O
Spectrum	O
Unitec	O
;	O
PT	O
Nipon	O
Steels	O
Texseng	O
;	O
PT	O
Nava	O
Hita	O
Karana	O
;	O
PT	O
Menara	O
Inti	O
Kreasi	O
Indonesia	O
;	O
PT	O
Trafoindo	O
Power	O
Indonesia	O
;	O
PT	O
Varley	O
Indonesia	O
;	O
PT	O
Cheong	O
Woon	O
Indonesia	O
;	O
PT	O
Buditexindo	O
Perkasa	O
;	O
PT	O
Cardsindo	O
Tiga	O
Perkasa	O
;	O
PT	O
Suma	O
Artha	O
Perkasa	O
;	O
PT	O
Anugrah	O
Permata	O
Samudra	O
Banten	O
;	O
PT	O
Battery	O
Technology	O
Indonesia	O
TWS	O
.	O

Penulis	O
;	O
Eky	O
TRIBUNMURIA	O
.	O

COM	O
,	O
JAKARTA	O
-	O
Presiden	U-ROLE
dan	O
Wakil	B-ROLE
Presiden	L-ROLE
Prabowo	B-PERSON
Subianto	L-PERSON
-	O
Gibran	O
Rakabuming	B-PERSON
Raka	L-PERSON
,	O
dilantik	O
pada	O
20	B-DATETIME
Oktober	I-DATETIME
2024	L-DATETIME
,	O
atau	O
belum	O
genap	O
dua	O
bulan	O
,	O
bila	O
dihitung	O
mundur	O
per	O
hari	O
ini	O
,	O
Senin	B-DATETIME
(	I-DATETIME
2	I-DATETIME
/	I-DATETIME
12	I-DATETIME
.	O
2024	O
)	L-DATETIME
.	O

Namun	O
,	O
pihak	O
Istana	U-AFFILIATION
menyebut	U-CUE
,	O
uji	B-STATEMENT
coba	I-STATEMENT
program	I-STATEMENT
makan	I-STATEMENT
siang	I-STATEMENT
gratis	I-STATEMENT
yang	I-STATEMENT
masuk	I-STATEMENT
dalam	I-STATEMENT
program	I-STATEMENT
prioritas	I-STATEMENT
pemerintahan	I-STATEMENT
Presiden	I-STATEMENT
Prabowo	I-STATEMENT
Subianto	I-STATEMENT
,	I-STATEMENT
sudah	I-STATEMENT
dilaksanakan	I-STATEMENT
para	I-STATEMENT
rentang	I-STATEMENT
waktu	I-STATEMENT
setahun	I-STATEMENT
belakangan	L-STATEMENT
.	O

Hal	O
ini	O
disampaikan	O
Kepala	U-ROLE
Kantor	B-AFFILIATION
Komunikasi	I-AFFILIATION
Kepresidenan	I-AFFILIATION
/	I-AFFILIATION
PCO	L-AFFILIATION
Hasan	B-PERSON
Nasbi	L-PERSON
.	O

Ia	U-PERSONCOREF
mengatakan	U-CUE
,	O
pemerintah	B-STATEMENT
memastikan	I-STATEMENT
anggaran	I-STATEMENT
program	I-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
(	I-STATEMENT
MBG	I-STATEMENT
)	I-STATEMENT
gratis	I-STATEMENT
Rp10	I-STATEMENT
.	I-STATEMENT

000	I-STATEMENT
per	I-STATEMENT
porsi	I-STATEMENT
per	I-STATEMENT
anak	I-STATEMENT
sudah	I-STATEMENT
layak	I-STATEMENT
dan	I-STATEMENT
bergizi	L-STATEMENT
.	O

Menurutnya	U-CUECOREF
,	O
pemerintah	B-STATEMENT
sudah	I-STATEMENT
melakukan	I-STATEMENT
uji	I-STATEMENT
coba	I-STATEMENT
selama	I-STATEMENT
setahun	I-STATEMENT
terakhir	I-STATEMENT
sebelum	I-STATEMENT
memutuskan	I-STATEMENT
anggaran	I-STATEMENT
Rp10	I-STATEMENT
.	I-STATEMENT

000	I-STATEMENT
per	I-STATEMENT
porsi	I-STATEMENT
untuk	I-STATEMENT
program	I-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
gratis	L-STATEMENT
.	O

"	O
Sudah	O
dilakukan	O
uji	O
coba	O
hampir	O
setahun	O
ini	O
.	O

Jadi	O
di	O
Pulau	O
Jawa	O
,	O
untuk	O
ketercukupan	O
600	O
-	O
700	O
kalori	O
per	O
sajian	O
,	O
bisa	O
dengan	O
harga	O
maksimal	O
Rp	O
10	O
.	O
000	O
,	O
"	O
kata	O
Hasan	O
kepada	O
Kompas	O
.	O

com	O
,	O
Sabtu	B-DATETIME
(	I-DATETIME
30	I-DATETIME
/	I-DATETIME
11	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
.	O

Hasan	U-PERSONCOREF
menuturkan	U-CUE
,	O
uji	B-STATEMENT
coba	I-STATEMENT
itu	I-STATEMENT
sudah	I-STATEMENT
diadakan	I-STATEMENT
di	I-STATEMENT
beberapa	I-STATEMENT
provinsi	L-STATEMENT
.	O

Tiga	O
di	O
antaranya	O
adalah	O
Jawa	O
Barat	O
,	O
Jawa	O
Tengah	O
,	O
dan	O
DKI	O
Jakarta	O
.	O

Tak	O
hanya	O
itu	O
,	O
penurunan	O
harga	O
per	O
porsi	O
menjadi	O
Rp10	O
.	O

000	O
tidak	O
memangkas	O
anggaran	O
program	O
makan	O
bergizi	O
gratis	O
tahun	O
2025	O
.	O

Pada	O
tahun	O
depan	O
,	O
pemerintah	O
tetap	O
menganggarkan	O
Rp71	O
triliun	O
dalam	O
APBN	O
.	O
Dengan	O
begitu	O
,	O
sasaran	O
penerima	O
program	O
makan	O
bergizi	O
gratis	O
akan	O
lebih	O
banyak	O
secara	O
bertahap	O
.	O

"	O
Sudah	O
ada	O
uji	O
coba	O
di	O
Jabar	O
,	O
Jateng	O
,	O
dan	O
DKI	O
Jakarta	O
.	O

Anggaran	O
untuk	O
MBG	O
tahun	O
depan	O
tetap	O
Rp71	O
triliun	O
,	O
"	O
ucap	O
Hasan	O
.	O

Sebelumnya	O
diberitakan	O
,	O
Presiden	U-ROLE
Prabowo	B-PERSONCOREF
Subianto	L-PERSONCOREF
mengungkapkan	U-CUE
anggaran	B-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
gratis	I-STATEMENT
menjadi	I-STATEMENT
Rp10	I-STATEMENT
.	I-STATEMENT

000	I-STATEMENT
per	I-STATEMENT
porsi	L-STATEMENT
.	O

Nilai	O
ini	O
berubah	O
setelah	O
sebelumnya	O
Kepala	U-ROLE
Badan	B-AFFILIATION
Gizi	I-AFFILIATION
Nasional	I-AFFILIATION
(	I-AFFILIATION
BGN	I-AFFILIATION
)	L-AFFILIATION
,	O
Dadan	B-PERSON
Hindayana	L-PERSON
,	O
menyebutkan	U-CUE
bahwa	O
anggaran	B-STATEMENT
mencapai	I-STATEMENT
Rp15	I-STATEMENT
.	I-STATEMENT

000	I-STATEMENT
per	I-STATEMENT
porsi	I-STATEMENT
,	I-STATEMENT
yang	I-STATEMENT
pada	I-STATEMENT
praktiknya	I-STATEMENT
bersifat	I-STATEMENT
fleksibel	I-STATEMENT
menyesuaikan	I-STATEMENT
harga	I-STATEMENT
bahan	I-STATEMENT
pangan	I-STATEMENT
di	I-STATEMENT
daerah	L-STATEMENT
.	O

Dengan	O
kata	O
lain	O
,	O
bakal	O
ada	O
subsidi	O
silang	O
dengan	O
mengalihkan	O
sisa	O
anggaran	O
dari	O
kota	O
dengan	O
biaya	O
bahan	O
pangan	O
rendah	O
ke	O
kota	O
yang	O
lebih	O
mahal	O
.	O

"	O
Kalau	O
kita	O
rinci	O
program	O
bergizi	O
ini	O
nanti	O
rata	O
-	O
rata	O
minimumnya	O
atau	O
rata	O
-	O
ratanya	O
kita	O
ingin	O
memberi	O
indeks	O
per	O
anak	O
,	O
per	O
ibu	O
hamil	O
itu	O
Rp10	O
.	O

000	O
per	O
hari	O
,	O
kurang	O
lebih	O
,	O
"	O
kata	O
Prabowo	O
,	O
di	O
Kantor	B-LOCATION
Presiden	I-LOCATION
,	I-LOCATION
Kompleks	I-LOCATION
Istana	I-LOCATION
Kepresidenan	I-LOCATION
,	I-LOCATION
Jakarta	I-LOCATION
Pusat	L-LOCATION
,	O
Jumat	B-DATETIME
(	I-DATETIME
29	I-DATETIME
/	I-DATETIME
11	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
.	O

Sejatinya	O
,	O
kata	U-CUECOREF
Prabowo	U-PERSONCOREF
,	O
pemerintah	B-STATEMENT
ingin	I-STATEMENT
menganggarkan	I-STATEMENT
program	I-STATEMENT
tersebut	I-STATEMENT
Rp15	I-STATEMENT
.	I-STATEMENT

000	I-STATEMENT
per	I-STATEMENT
porsi	L-STATEMENT
.	O

Kendati	O
demikian	O
,	O
setelah	O
dihitung	O
-	O
hitung	O
,	O
alokasi	O
Rp10	O
.	O

000	O
per	O
porsi	O
masih	O
cukup	O
layak	O
dan	O
bergizi	O
.	O

Kepala	B-PERSONCOREF
Negara	L-PERSONCOREF
mengungkapkan	U-CUE
,	O
program	B-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
gratis	I-STATEMENT
merupakan	I-STATEMENT
salah	I-STATEMENT
satu	I-STATEMENT
program	I-STATEMENT
yang	I-STATEMENT
bertujuan	I-STATEMENT
untuk	I-STATEMENT
menambah	I-STATEMENT
kesejahteraan	I-STATEMENT
rakyat	I-STATEMENT
,	I-STATEMENT
termasuk	I-STATEMENT
para	I-STATEMENT
buruh	L-STATEMENT
.	O

Prabowo	U-PERSONCOREF
bilang	U-CUE
,	O
satu	B-STATEMENT
keluarga	I-STATEMENT
yang	I-STATEMENT
berada	I-STATEMENT
dalam	I-STATEMENT
desil	I-STATEMENT
terbawah	I-STATEMENT
biasanya	I-STATEMENT
memiliki	I-STATEMENT
3	I-STATEMENT
-	I-STATEMENT
4	I-STATEMENT
anak	I-STATEMENT
yang	I-STATEMENT
harus	I-STATEMENT
diberi	I-STATEMENT
makan	L-STATEMENT
.	O

Lewat	O
program	O
ini	O
,	O
satu	O
keluarga	O
bisa	O
menerima	O
Rp30	O
.	O

000	O
-	O
Rp40	O
.	O

000	O
per	O
hari	O
karena	O
program	O
makan	O
bergizi	O
gratis	O
.	O

"	O
Berarti	O
tiap	O
keluarga	O
bisa	O
menerima	O
minimal	O
atau	O
rata	O
-	O
rata	O
bisa	O
Rp30	O
.	O

000	O
per	O
hari	O
.	O

Ini	O
kalau	O
satu	O
bulan	O
bisa	O
2	O
,	O
7	O
juta	O
,	O
"	O
tutur	O
Prabowo	O
.	O

Di	O
Blora	O
capai	O
Rp1	O
,	O
2	O
miliar	O
per	O
hari	O
Terpisah	O
,	O
Dinas	O
Pendidikan	O
Blora	O
memperkirakan	O
anggaran	O
untuk	O
program	O
makan	O
bergizi	O
gratis	O
di	O
kabupaten	O
tersebut	O
mencapai	O
Rp1	O
,	O
2	O
miliar	O
per	O
hari	O
.	O

Hal	O
itu	O
setelah	O
dihitung	O
berdasarkan	O
jumlah	O
peserta	O
didik	O
di	O
Blora	O
yang	O
terdata	O
di	O
Data	O
Pokok	O
Pendidikan	O
(	O
Dapodik	O
)	O
.	O

Mulai	O
dari	O
tingkat	O
PAUD	O
,	O
TK	O
,	O
SD	O
dan	O
SMP	O
yang	O
ada	O
di	O
Kabupaten	O
Blora	O
.	O

Kepala	U-ROLE
Dinas	B-AFFILIATION
Pendidikan	I-AFFILIATION
Kabupaten	I-AFFILIATION
Blora	L-AFFILIATION
,	O
Sunaryo	U-PERSON
,	O
mengatakan	U-CUE
jumlah	B-STATEMENT
peserta	I-STATEMENT
didik	I-STATEMENT
yang	I-STATEMENT
terdata	I-STATEMENT
di	I-STATEMENT
Dapodik	I-STATEMENT
yakni	I-STATEMENT
120	I-STATEMENT
.	I-STATEMENT

454	I-STATEMENT
peserta	I-STATEMENT
didik	L-STATEMENT
.	O

Disdik	O
Blora	O
juga	O
telah	O
menghitung	O
perkiraan	O
anggaran	O
yang	O
dibutuhkan	O
dalam	O
program	O
makan	O
bergizi	O
gratis	O
untuk	O
ratusan	O
ribu	O
peserta	O
didik	O
per	O
harinya	O
.	O

Perhitungan	O
itu	O
didasarkan	O
pada	O
keputusan	O
Presiden	O
Prabowo	O
terbaru	O
,	O
dimana	O
anggaran	O
makan	O
bergizi	O
gratis	O
Rp	O
10	O
.	O
000	O
per	O
anak	O
.	O

"	O
Jika	O
isi	O
menunya	O
,	O
mulai	O
nasi	O
,	O
lauk	O
,	O
buah	O
,	O
dan	O
susu	O
,	O
kami	O
memperkirakan	O
dengan	O
Rp	O
10	O
ribu	O
per	O
anak	O
,	O
maka	O
anggaran	O
yang	O
harus	O
disiapkan	O
yaitu	O
Rp1	O
,	O
2	O
miliar	O
per	O
hari	O
,	O
untuk	O
120	O
.	O

454	O
peserta	O
didik	O
yang	O
ada	O
di	O
Blora	O
,	O
"	O
terangnya	O
,	O
kepada	O
Tribunmuria	O
.	O

com	O
,	O
Minggu	B-DATETIME
(	I-DATETIME
1	I-DATETIME
/	I-DATETIME
12	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
Lebih	O
lanjut	O
,	O
Sunaryo	U-PERSONCOREF
menyampaikan	U-CUE
,	O
untuk	B-STATEMENT
sementara	I-STATEMENT
kemampuan	I-STATEMENT
daerah	I-STATEMENT
dimungkinkan	I-STATEMENT
baru	I-STATEMENT
bisa	I-STATEMENT
menganggarkan	I-STATEMENT
Rp	I-STATEMENT
20	I-STATEMENT
miliar	L-STATEMENT
.	O

Kendati	O
demikian	O
,	O
Sunaryo	U-PERSONCOREF
berharap	U-CUECOREF
ada	B-STATEMENT
sharing	I-STATEMENT
anggaran	I-STATEMENT
dari	I-STATEMENT
pemerintah	I-STATEMENT
pusat	I-STATEMENT
juga	I-STATEMENT
untuk	I-STATEMENT
program	I-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
gratis	L-STATEMENT
.	O

"	O
Sebab	O
kalau	O
dari	O
anggaran	O
daerah	O
sendiri	O
,	O
Rp20	O
miliar	O
itu	O
,	O
hanya	O
mampu	O
melaksanakan	O
program	O
makan	O
bergizi	O
gratis	O
sebanyak	O
18	O
kali	O
saja	O
,	O
jika	O
dihitung	O
pengeluaran	O
per	O
hari	O
Rp1	O
,	O
2	O
miliar	O
,	O
"	O
jelasnya	O
.	O

Sebelumnya	O
diberitakan	O
,	O
Kepala	U-ROLE
Dinas	B-AFFILIATION
Pendidikan	I-AFFILIATION
Kabupaten	I-AFFILIATION
Blora	L-AFFILIATION
,	O
Sunaryo	U-PERSONCOREF
,	O
mengatakan	U-CUE
program	B-STATEMENT
makan	I-STATEMENT
bergizi	I-STATEMENT
gratis	I-STATEMENT
dari	I-STATEMENT
Presiden	I-STATEMENT
Prabowo	I-STATEMENT
Subianto	I-STATEMENT
itu	I-STATEMENT
salah	I-STATEMENT
satu	I-STATEMENT
program	I-STATEMENT
prioritas	I-STATEMENT
yang	I-STATEMENT
harus	I-STATEMENT
dilaksanakan	I-STATEMENT
pada	I-STATEMENT
awal	I-STATEMENT
Januari	I-STATEMENT
2025	L-STATEMENT
.	O

"	O
Terkait	O
mekanisme	O
penganggaran	O
program	O
makan	O
bergizi	O
gratis	O
itu	O
mungkin	O
nanti	O
sharing	O
dengan	O
pemerintah	O
pusat	O
.	O

"	O
"	O
Karena	O
memang	O
untuk	O
mekanisme	O
makan	O
bergizi	O
gratis	O
ini	O
kami	O
juga	O
belum	O
tahu	O
persis	O
,	O
"	O
katanya	O
,	O
kepada	O
Tribunmuria	O
.	O

com	O
,	O
Sabtu	B-DATETIME
(	I-DATETIME
30	I-DATETIME
/	I-DATETIME
11	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
.	O

Lebih	O
lanjut	O
,	O
pihaknya	O
mengatakan	O
telah	O
menerima	O
file	O
dari	O
Badan	O
Gizi	O
Nasional	O
(	O
BGN	O
)	O
terkait	O
mekanisme	O
pelaksanaan	O
.	O

Sunaryo	U-PERSONCOREF
menjelaskan	U-CUE
Dinas	B-STATEMENT
Pendidikan	I-STATEMENT
Kabupaten	I-STATEMENT
Blora	I-STATEMENT
menaungi	I-STATEMENT
sekolah	I-STATEMENT
tingkat	I-STATEMENT
PAUD	I-STATEMENT
,	I-STATEMENT
TK	I-STATEMENT
,	I-STATEMENT
SD	I-STATEMENT
dan	I-STATEMENT
SMP	L-STATEMENT
.	O
Adapun	O
untuk	O
SMA	O
dan	O
SMK	O
yang	O
ada	O
di	O
Blora	O
,	O
berada	O
pada	O
naungan	O
Pemerintah	O
Provinsi	O
,	O
dalam	O
hal	O
ini	O
Dinas	O
Pendidikan	O
Provinsi	O
Jawa	O
Tengah	O
.	O

Kendati	O
demikian	O
,	O
untuk	O
teknis	O
program	O
makan	O
bergizi	O
gratis	O
pihaknya	O
masih	O
menunggu	O
kebijakan	O
dari	O
pusat	O
.	O

"	O
Kami	O
belum	O
mengetahui	O
apakah	O
pelaksanaan	O
program	O
itu	O
dilaksanakan	O
oleh	O
BGN	O
lewat	O
dapur	O
umum	O
atau	O
dinas	O
melalui	O
catering	O
makanan	O
,	O
"	O
"	O
Mekanismenya	O
kami	O
belum	O
tau	O
secara	O
jelas	O
,	O
kesempatan	O
lain	O
waktu	O
akan	O
kami	O
informasikan	O
,	O
"	O
paparnya	O
.	O

(	O
*	O
)	O
Artikel	O
ini	O
telah	O
tayang	O
di	O
Kompas	O
.	O

com	O
dengan	O
judul	O
Soal	O
Anggaran	O
Makan	O
Bergizi	O
Rp	O
10	O
.	O
000	O
Per	O
Porsi	O
,	O
Istana	O
:	O
Sudah	O
Uji	O
Coba	O
Hampir	O
Setahun	O
TRENGGALEK	O
(	O
Lenteratoday	O
)	O
–	O
Pemerintah	O
Kabupaten	O
Trenggalek	O
memperingati	O
Hari	B-EVENT
Ulang	I-EVENT
Tahun	I-EVENT
(	I-EVENT
HUT	I-EVENT
)	I-EVENT
KORPRI	I-EVENT
2024	L-EVENT
dengan	O
melaksanakan	O
apel	O
pasukan	O
di	O
Alun	B-LOCATION
-	O
alun	O
Trenggalek	L-LOCATION
,	O
Senin	B-DATETIME
(	I-DATETIME
2	I-DATETIME
/	I-DATETIME
12	I-DATETIME
/	I-DATETIME
2024	I-DATETIME
)	L-DATETIME
.	O

Dalam	O
amanatnya	O
,	O
Bupati	U-ROLE
Trenggalek	U-AFFILIATION
Mochamad	B-PERSON
Nur	I-PERSON
Arifin	L-PERSON
mengingatkan	U-CUE
para	B-STATEMENT
aparatur	I-STATEMENT
pemerintah	I-STATEMENT
untuk	I-STATEMENT
selalu	I-STATEMENT
mendahulukan	I-STATEMENT
pengabdian	I-STATEMENT
kepada	I-STATEMENT
masyarakat	I-STATEMENT
di	I-STATEMENT
atas	I-STATEMENT
kepentingan	I-STATEMENT
pribadi	L-STATEMENT
.	O

"	O
Pelayanan	O
prima	O
kepada	O
masyarakat	O
adalah	O
tugas	O
dan	O
tanggung	O
jawab	O
kita	O
sebagai	O
abdi	O
negara	O
.	O

Doa	O
terbaik	O
saya	O
untuk	O
Bapak	O
dan	O
Ibu	O
sekalian	O
.	O

Selamat	O
mengabdi	O
sejadi	O
-	O
jadinya	O
untuk	O
masyarakat	O
Trenggalek	O
,	O
"	O
ujar	O
Mas	O
Ipin	O
.	O

Dalam	O
kegiatan	O
tersebut	O
,	O
Mas	O
Ipin	U-ROLE
turut	O
memberikan	U-CUE
tanda	B-STATEMENT
kehormatan	I-STATEMENT
Satyalencana	I-STATEMENT
Karya	I-STATEMENT
Satya	I-STATEMENT
kepada	I-STATEMENT
tiga	I-STATEMENT
aparatur	I-STATEMENT
sipil	I-STATEMENT
negara	I-STATEMENT
(	I-STATEMENT
ASN	I-STATEMENT
)	I-STATEMENT
.	L-STATEMENT

Penghargaan	O
Satyalencana	O
10	O
tahun	O
diberikan	O
kepada	O
Suryono	O
,	O
Pengawas	O
Sekolah	O
Madya	O
di	O
Disdikpora	O
.	O

Sementara	O
itu	O
,	O
Raden	O
Roro	O
Rusti	O
Sakhundari	O
dari	O
RSUD	O
dr	O
.	O
Soedomo	O
menerima	O
penghargaan	O
untuk	O
pengabdian	O
20	O
tahun	O
,	O
dan	O
Satyalencana	O
30	O
tahun	O
dianugerahkan	O
kepada	O
Yatin	O
dari	O
Dinas	O
PKPLH	O
.	O

Acara	O
juga	O
diisi	O
dengan	O
penyerahan	O
hadiah	O
bagi	O
pemenang	O
kompetisi	O
budaya	O
sadar	O
bencana	O
2024	O
.	O

SMAN	O
1	O
Trenggalek	O
meraih	O
juara	O
lomba	O
desain	O
poster	O
mitigasi	O
bencana	O
,	O
SMKN	O
1	O
Pogalan	O
memenangkan	O
lomba	O
video	O
edukasi	O
bencana	O
,	O
sementara	O
Kecamatan	O
Bendungan	O
dinobatkan	O
sebagai	O
kecamatan	O
tangguh	O
bencana	O
.	O

Desa	O
Gayam	O
,	O
Kecamatan	O
Panggul	O
,	O
juga	O
meraih	O
penghargaan	O
sebagai	O
desa	O
sadar	O
bencana	O
terbaik	O
.	O

(	O
*	O
)	O
Reporter	O
:	O
Herlambang	O
|	O
Editor	O
:	O
Lutfiyu	O
Handi	O
JAKARTA	O
,	O
NETRALNEWS	O
.	O

COM	O
-	O
Wakil	B-ROLE
Presiden	I-ROLE
ke	L-ROLE
-	O
13	O
Prof	O
.	O
Dr	O
.	O
KH	O
.	O
Ma	B-PERSON
'	O
ruf	O
Amin	L-PERSON
menghadiri	O
sekaligus	O
membuka	O
acara	O
Musyawarah	B-EVENT
Nasional	I-EVENT
(	I-EVENT
Munas	I-EVENT
)	I-EVENT
V	I-EVENT
Perempuan	I-EVENT
Bangsa	I-EVENT
sebagai	I-EVENT
Badan	I-EVENT
Otonomi	I-EVENT
(	I-EVENT
Banom	I-EVENT
)	I-EVENT
Partai	I-EVENT
Kebangkitan	I-EVENT
Bangsa	I-EVENT
(	I-EVENT
PKB	I-EVENT
)	L-EVENT
di	O
Hotel	B-LOCATION
Sultan	I-LOCATION
,	I-LOCATION
Jakarta	L-LOCATION
,	O
Sabtu	B-DATETIME
,	I-DATETIME
30	I-DATETIME
November	I-DATETIME
2024	L-DATETIME
.	O

Dalam	O
sambutannya	U-CUECOREF
,	O
KH	O
.	O
Ma	B-PERSONCOREF
'	O
ruf	O
Amin	L-PERSONCOREF
memberikan	B-STATEMENT
apresiasi	I-STATEMENT
atas	I-STATEMENT
berbagai	I-STATEMENT
capaian	I-STATEMENT
Perempuan	I-STATEMENT
Bangsa	I-STATEMENT
sebagai	I-STATEMENT
organisasi	I-STATEMENT
sayap	I-STATEMENT
PKB	I-STATEMENT
yang	I-STATEMENT
terbuka	I-STATEMENT
dan	I-STATEMENT
modern	I-STATEMENT
untuk	I-STATEMENT
semua	I-STATEMENT
kalangan	I-STATEMENT
perempuan	I-STATEMENT
di	I-STATEMENT
Indonesia	L-STATEMENT
.	O

"	O
Semua	O
itu	O
sesuai	O
dengan	O
visi	O
PKB	O
sebagai	O
partai	O
_rahmatan	O
lil	O
alamin	O
,	O
"	O
tegas	O
KH	O
.	O
Maruf	O
Amin	O
.	O

Sejatinya	O
dengan	O
terselenggaranya	O
acara	O
MUNAS	O
menandakan	O
gerakan	O
politik	O
Perempuan	O
Bangsa	O
bisa	O
lebih	O
luas	O
lagi	O
.	O

Bukan	O
hanya	O
ikut	O
mewarnai	O
politik	O
tanah	O
air	O
,	O
tapi	O
harus	O
jadi	O
penentu	O
pengambilan	O
kebijakan	O
politik	O
bangsa	O
.	O

"	O
Karena	O
itu	O
,	O
Perempuan	O
Bangsa	O
harus	O
terus	O
meningkatkan	O
Sumber	O
Daya	O
Manusianya	O
(	O
SDM	O
)	O
.	O

Mencetak	O
kader	O
unggul	O
dan	O
berkualitas	O
serta	O
tangguh	O
,	O
"	O
kata	O
KH	O
.	O
Ma	O
'	O
ruf	O
Amin	O
.	O

Karena	O
itu	O
,	O
Perempuan	O
Bangsa	O
harus	O
membangun	O
kembali	O
konsolidasi	O
pada	O
berbagai	O
pihak	O
berlandaskan	O
basis	O
yang	O
sama	O
dengan	O
PKB	O
.	O
Hal	O
itu	O
tertera	O
dalam	O
komitmen	O
1998	O
saat	O
berdirinya	O
PKB	O
.	O
KH	O
.	O
Ma	B-PERSONCOREF
'	O
ruf	O
Amin	L-PERSONCOREF
menilai	U-CUECOREF
bahwa	O
Perempuan	B-STATEMENT
Bangsa	I-STATEMENT
merupakan	I-STATEMENT
wadah	I-STATEMENT
yang	I-STATEMENT
tepat	I-STATEMENT
bagi	I-STATEMENT
kaum	I-STATEMENT
wanita	I-STATEMENT
berpartisipasi	I-STATEMENT
dalam	I-STATEMENT
politik	I-STATEMENT
nasional	L-STATEMENT
.	O

